"Country","Region","Temp_sens","Precip_sens","Month","Temp_sens_scaled","Precip_sens_scaled","T_clim","P_clim"
"China","Liaoning",NA,NA,"Jan",NA,NA,-10.5465863355,1.13680569857
"China","Liaoning",NA,NA,"Feb",NA,NA,-6.19765354248,2.86142420502
"China","Liaoning",0.0199627990701956,0.00409253328085734,"Mar",0.0534886133204101,0.0102591712156963,1.25599158304,10.2137356455
"China","Liaoning",-0.0399685495446487,0.0114015603484672,"Apr",-0.10709231125625,0.0285814559622874,9.71869564317,34.0839662827
"China","Liaoning",-0.00795931698391455,-0.00778410220958939,"May",-0.0213263093492133,-0.0195132041325583,16.3900773428,51.8297940091
"China","Liaoning",-0.16715975490461,-0.000349547063995211,"Jun",-0.447890271368625,-0.000876245330549784,21.0814666977,91.2062865208
"China","Liaoning",0.0928278545261981,-0.00132926139544866,"Jul",0.248724299566195,-0.00333219532022142,23.8739069915,190.016465913
"China","Liaoning",0.0401533396804107,0.000587771451490101,"Aug",0.107587440625756,0.00147342673662316,23.153259527,154.443526071
"China","Liaoning",0.280218796111289,0.00254513355001819,"Sep",0.750822305910267,0.00638014624794441,17.6886405733,55.1693700063
"China","Liaoning",-0.145649996559953,-0.00717256396928898,"Oct",-0.3902567129349,-0.0179801987587148,10.1397329949,36.832952804
"China","Liaoning",NA,NA,"Nov",NA,NA,0.687886022322,15.4648720167
"China","Liaoning",NA,NA,"Dec",NA,NA,-7.60761577862,3.44789691701
"China","Jilin",NA,NA,"Jan",NA,NA,-16.773285539,0.512807405206
"China","Jilin",NA,NA,"Feb",NA,NA,-11.85500628,1.21498100549
"China","Jilin",-0.0611137244368345,0.0198637577524074,"Mar",-0.160903295352528,0.0523838976431093,-2.51114722909,7.81980165721
"China","Jilin",0.0216659027183999,0.00540406548870373,"Apr",0.0570430811786148,0.0142513826913041,7.4791269518,31.7550156673
"China","Jilin",-0.166294042255313,0.00170495355965845,"May",-0.437827339815102,0.00449623449241768,14.430537657,56.1301515605
"China","Jilin",-0.0813291981844868,-0.00228235146617758,"Jun",-0.21412761399918,-0.0060189248721258,19.8468691701,102.120125368
"China","Jilin",0.0980738785658249,-0.00253684579251656,"Jul",0.258213852856491,-0.00669006700484123,22.6404791688,195.782317875
"China","Jilin",0.0231441221018167,0.0017182958720039,"Aug",0.0609350117103824,0.00453142029829279,21.5544473278,134.655445495
"China","Jilin",0.115321802311087,-0.00316116533004707,"Sep",0.303625056218352,-0.00833649720995324,15.179391219,52.0315572163
"China","Jilin",0.0961110792417665,-0.00366924203166935,"Oct",0.253046095822093,-0.00967637651498579,7.11262243699,29.8139428853
"China","Jilin",NA,NA,"Nov",NA,NA,-3.47002207317,9.30238388066
"China","Jilin",NA,NA,"Dec",NA,NA,-13.2298988351,1.42732488578
"China","Heilongjiang",NA,NA,"Jan",NA,NA,-19.8392402269,0.14877239048
"China","Heilongjiang",NA,NA,"Feb",NA,NA,-15.1527956105,0.397696399897
"China","Heilongjiang",0.0223077202467826,-0.010002355770869,"Mar",0.104391220680142,-0.0511324320032685,-5.95005915325,4.50678582847
"China","Heilongjiang",-0.129840751291819,-0.000251650022671171,"Apr",-0.60760285548832,-0.00128644471038813,5.21213876276,24.8995289886
"China","Heilongjiang",0.0177989554323154,0.00393584242804035,"May",0.0832920022241551,0.0201201796794185,12.1833159421,59.090768771
"China","Heilongjiang",-0.00679074147279968,-0.000229749229384132,"Jun",-0.0317779577575197,-0.00117448700270205,18.0600615259,91.1037397761
"China","Heilongjiang",0.0130821855271719,-0.00046042287310472,"Jul",0.0612194030244991,-0.00235369964747127,21.1063669264,152.768283957
"China","Heilongjiang",0.0219357335689335,-0.000987177087728414,"Aug",0.102650471605479,-0.00504648769447563,19.8175890752,125.75155148
"China","Heilongjiang",0.0539662645822054,0.00414017921919278,"Sep",0.252540563220326,0.0211647573088003,13.2498502594,57.0214740102
"China","Heilongjiang",0.0160397788939803,-0.00513806873345052,"Oct",0.0750597586691397,-0.0262660073446331,4.76168968756,28.4678997696
"China","Heilongjiang",NA,NA,"Nov",NA,NA,-6.83392191732,4.65453207463
"China","Heilongjiang",NA,NA,"Dec",NA,NA,-16.773779966,0.59274392383
"China","Jiangsu",NA,NA,"Jan",NA,NA,2.77341649854,36.4397108691
"China","Jiangsu",NA,NA,"Feb",NA,NA,4.42161660095,49.9316819605
"China","Jiangsu",0.0332945761421206,-0.0017978492494409,"Mar",0.19447091120799,-0.0130243216397793,8.68811221304,70.3140483048
"China","Jiangsu",0.0690640720070071,0.00127677907233578,"Apr",0.403397627217292,0.00924948591001815,14.6833088022,78.8462314382
"China","Jiangsu",-0.0784177374278414,0.00181882058199263,"May",-0.458031626153326,0.0131762461576183,19.9312808129,99.2910896234
"China","Jiangsu",-0.0728597389621251,-3.33478862532559e-05,"Jun",-0.425567809178853,-0.00024158510325838,24.029350867,161.593734528
"China","Jiangsu",-0.0593546786694517,-7.50264610380454e-05,"Jul",-0.346685850453074,-0.000543520965596953,27.5338163163,231.804869855
"China","Jiangsu",0.052224130832878,-0.000332557117870072,"Aug",0.30503690050785,-0.00240917355450396,27.0656633195,189.607888647
"China","Jiangsu",-0.0338505744678369,-0.000628999493635573,"Sep",-0.197718452205978,-0.00455671782209532,23.0640905365,88.2781654582
"China","Jiangsu",0.0725569433707127,-0.000618572289323872,"Oct",0.423799204757509,-0.00448117908446115,17.8362672639,56.4666012676
"China","Jiangsu",NA,NA,"Nov",NA,NA,11.4399627615,53.896793574
"China","Jiangsu",NA,NA,"Dec",NA,NA,4.96735863615,29.1054096224
"China","Anhui",NA,NA,"Jan",NA,NA,2.83340975825,37.2611156311
"China","Anhui",NA,NA,"Feb",NA,NA,4.78876846969,57.2517890131
"China","Anhui",0.0700563238272526,-0.003573613211999,"Mar",0.27302034529429,-0.0123794881957367,9.32595025198,91.1393501909
"China","Anhui",0.0952451637909917,-5.02003022032656e-05,"Apr",0.371185156245838,-0.000173900758610671,15.7372964393,101.645903807
"China","Anhui",-0.103231487024023,0.00167016776241373,"May",-0.402309094922533,0.00578569108438435,20.8409063123,123.739859141
"China","Anhui",0.0192478592283727,-0.00125597568730233,"Jun",0.0750118888005644,-0.00435087270857557,24.6406224068,184.906051876
"China","Anhui",-0.157000489066261,-5.82234612148018e-06,"Jul",-0.611855224404002,-2.01694086087281e-05,27.7308612873,237.015686661
"China","Anhui",0.0361386176766124,-0.00144269076780565,"Aug",0.140837790758996,-0.00499767945511876,27.0420441473,163.858852076
"China","Anhui",-0.00556428732308718,-0.00432600389175694,"Sep",-0.0216848895755922,-0.0149858731025788,22.8209339521,81.225841253
"China","Anhui",0.0217544836892158,-0.000922430791062283,"Oct",0.084780592586821,-0.00319542726420354,17.5556444946,64.8526422637
"China","Anhui",NA,NA,"Nov",NA,NA,11.1561955714,59.3968164335
"China","Anhui",NA,NA,"Dec",NA,NA,4.98790278363,30.514422591
"China","Hubei",NA,NA,"Jan",NA,NA,4.09554321193,41.0163288316
"China","Hubei",NA,NA,"Feb",NA,NA,6.18385715517,61.431789197
"China","Hubei",0.0806974441247476,-0.000854741456395022,"Mar",0.42142052759118,-0.00468246220981454,10.5365404185,105.890681588
"China","Hubei",0.0921574266222576,-0.000244463435201285,"Apr",0.481267179770406,-0.00133922461400122,16.8835004155,131.990499338
"China","Hubei",-0.0483074661965045,0.000205546003151292,"May",-0.252272647689481,0.00112602633806209,21.7651595487,166.613198497
"China","Hubei",-0.0680525167581786,-0.000430505812963603,"Jun",-0.355385822031807,-0.0023584057906932,25.3047497616,199.787750855
"China","Hubei",-0.0754038438487575,-0.000389724052826866,"Jul",-0.393776135065984,-0.0021349943143207,28.3010588975,189.27785712
"China","Hubei",0.105256406947424,-0.00197653121593053,"Aug",0.549673053827637,-0.010827873921253,27.5500479035,144.771832533
"China","Hubei",-0.0259656971375702,-0.000833347875711702,"Sep",-0.135598814877854,-0.00456526345651579,23.4751160631,81.713965439
"China","Hubei",-0.0670495841815729,0.0012416674697461,"Oct",-0.350148278511615,0.00680212824678432,18.0750272044,78.2356922768
"China","Hubei",NA,NA,"Nov",NA,NA,12.0442514948,65.1330468923
"China","Hubei",NA,NA,"Dec",NA,NA,6.26209953394,30.0682593883
"China","Hunan",NA,NA,"Jan",NA,NA,4.71890282078,55.9832408225
"China","Hunan",NA,NA,"Feb",NA,NA,6.59210147592,86.3741123544
"China","Hunan",0.0541575693233637,0.000441326131441483,"Mar",0.289690104869626,0.00192004546254788,10.6794984814,126.496651965
"China","Hunan",0.00128019535965133,0.000952591512127632,"Apr",0.00684779491813367,0.00414437052378532,16.9356029109,160.087419547
"China","Hunan",-0.0101258910190206,0.000380962772488214,"May",-0.0541636278704446,0.00165742699242962,21.6115663568,194.549230287
"China","Hunan",-0.0111338632219554,0.00160696788654276,"Jun",-0.0595552947569398,0.00699131816404961,25.1797179781,203.173978352
"China","Hunan",-0.156496504562314,0.00120422985481823,"Jul",-0.837103462817871,0.00523915513694213,28.2117788733,160.225857607
"China","Hunan",0.113887177850598,-0.00229911902056331,"Aug",0.609185177751555,-0.0100026097001588,27.4253224948,129.145229096
"China","Hunan",0.0336893097803292,0.000457563802262319,"Sep",0.180204905891864,0.00199068951455555,23.4727044887,75.7874290799
"China","Hunan",0.000582352566476654,0.00223334783024518,"Oct",0.00311501749730373,0.00971646377192149,18.2159674623,76.7923358222
"China","Hunan",NA,NA,"Nov",NA,NA,12.5461594766,73.6457675321
"China","Hunan",NA,NA,"Dec",NA,NA,7.00894927142,40.8237001136
"China","Chongqing",NA,NA,"Jan",NA,NA,5.56491467234,17.4561645082
"China","Chongqing",NA,NA,"Feb",NA,NA,7.42653686679,22.3637779251
"China","Chongqing",0.0825470089476524,0.0180903035975057,"Mar",0.152053427690782,0.03517202955542,11.4521504588,46.0614220053
"China","Chongqing",-0.00915354861009328,-0.00404617677072162,"Apr",-0.0168610402659352,-0.00786676952098784,16.6434335706,90.6384150174
"China","Chongqing",0.197138692710065,0.00345257154856657,"May",0.363133859593319,0.0067126539858142,20.6182569858,137.79765674
"China","Chongqing",-0.0432344437835485,-0.00274105919500873,"Jun",-0.0796388076975858,-0.00532929779206666,23.3903690441,176.728511244
"China","Chongqing",-0.282872065916562,0.000407841389870827,"Jul",-0.521056641166275,0.000792944648006798,26.1633103293,198.787826772
"China","Chongqing",-0.233328860304559,0.00193657068783926,"Aug",-0.429796953769587,0.0037651729337607,25.9646738196,148.949213783
"China","Chongqing",0.065343663978148,-0.00416184092349848,"Sep",0.120364483370353,-0.00809164927372626,21.9613912126,124.883222551
"China","Chongqing",-0.197590522496146,-0.00507155105657905,"Oct",-0.363966140115439,-0.00986035102685696,16.8242784666,91.3560088147
"China","Chongqing",NA,NA,"Nov",NA,NA,12.0479338456,46.9189412137
"China","Chongqing",NA,NA,"Dec",NA,NA,7.16630955045,22.8169371107
"China","Sichuan",NA,NA,"Jan",NA,NA,5.37094177148,10.9719565622
"China","Sichuan",NA,NA,"Feb",NA,NA,7.34938579766,15.9874953261
"China","Sichuan",0.0455193608673781,0.000814809876239335,"Mar",0.248150663818711,0.00577741689466513,11.2163134686,31.3750031557
"China","Sichuan",-0.0254894917295848,0.00155980227142702,"Apr",-0.138957010216526,0.0110597923001028,16.1977621887,64.4884706675
"China","Sichuan",0.0452152630569316,0.00161460875712773,"May",0.246492862125317,0.0114483981892286,20.1912638404,104.951106396
"China","Sichuan",0.0564269121044275,-0.000928600735897649,"Jun",0.307613627017963,-0.00658425202788988,22.779660854,152.888274957
"China","Sichuan",-0.207670341297971,0.000804828515624907,"Jul",-1.13212338808302,0.005706643965756,25.031603766,199.61797034
"China","Sichuan",0.00830470462912768,0.000491979602440461,"Aug",0.0452734380990235,0.00348838587976965,24.8164513679,173.598972837
"China","Sichuan",0.153059198893071,-0.00137359224410668,"Sep",0.834408504098653,-0.00973946839489701,20.9000358603,133.347033638
"China","Sichuan",-0.0556439958158052,0.000294796104166136,"Oct",-0.303345526740761,0.00209025447820004,16.1404877825,71.7549716048
"China","Sichuan",NA,NA,"Nov",NA,NA,11.4492586288,30.5333140413
"China","Sichuan",NA,NA,"Dec",NA,NA,6.72705508998,13.3478417244
